0	1	date	formato
-92.9413813	17.9785712	2017-12-01	TIENDA COPPEL
-107.6562318	24.8161737	2017-09-08	ZAPATERIA
-96.7255881	17.0505404	2017-12-27	TIENDA COPPEL
-96.5943562	16.3317796	2018-07-13	ZAPATERIA + COPPEL DIGITAL
-95.0312498	16.8772636	2017-12-07	ZAPATERIA + COPPEL DIGITAL
-99.1844061	19.5513979	2017-08-25	ZAPATERIA
-104.3724953	21.0343249	2017-08-18	ZAPATERIA
-98.9896286	19.6883036	2017-12-02	TIENDA COPPEL
-96.3754431	19.3690246	2017-12-15	ZAPATERIA
-99.0943539	19.3213273	2017-08-25	ZAPATERIA + COPPEL DIGITAL
-96.9658425	19.1521123	2017-12-08	ZAPATERIA
-96.1148016	19.1449508	2018-04-27	TIENDA COPPEL
-97.1066302	18.8449143	2017-12-15	TIENDA COPPEL
-95.7988516	18.3662454	2017-12-15	TIENDA COPPEL
-98.4337162	19.2834686	2017-12-14	TIENDA COPPEL
-117.0581024	32.5107913	2017-08-10	ZAPATERIA + COPPEL DIGITAL
-107.5398647	24.656839	2017-11-10	TIENDA COPPEL
-90.5363852	19.8437955	2019-12-13	TIENDA COPPEL
-99.149054	23.7304421	2020-02-06	TIENDA COPPEL
-105.1357357	21.1828756	2017-11-10	ZAPATERIA
-103.3252093	20.6232331	2017-12-02	TIENDA COPPEL
-103.2819	20.64478	2017-10-05	ZAPATERIA
-103.0432624	20.1599525	2017-12-11	ZAPATERIA
-96.935674	18.8937324	2017-12-08	TIENDA ROPA
-106.4104441	31.6361969	2017-11-16	TIENDA COPPEL
-100.9374349	22.1877138	2018-03-26	ZAPATERIA
-98.2394355	19.3058774	2017-12-15	TIENDA COPPEL
-99.2368006	18.9549556	2017-11-13	TIENDA MUEBLES
-106.4834043	31.7021932	2017-12-07	TIENDA COPPEL
-98.3103625	19.0629895	2018-05-24	TIENDA COPPEL
-100.144104	25.9170969	2017-09-08	ZAPATERIA
-99.1554119	23.7196202	2017-08-25	ZAPATERIA + COPPEL DIGITAL
-107.0740245	26.8291606	2017-12-14	TIENDA COPPEL
-105.9110316	28.8355535	2017-11-09	ZAPATERIA + COPPEL DIGITAL
-95.4306346	17.4501783	2018-02-17	ZAPATERIA
-97.962277	19.9329763	2018-05-11	ZAPATERIA
-103.3265228	20.5405537	2017-12-09	TIENDA COPPEL
-96.954902	20.1327281	2017-12-15	ZAPATERIA + COPPEL DIGITAL
-96.2279728	19.1672272	2017-12-15	TIENDA COPPEL
-106.55823	31.7754914	2017-10-25	ZAPATERIA + COPPEL DIGITAL
-109.9326365	22.9035213	2017-11-02	ZAPATERIA + COPPEL DIGITAL
-103.4047827	25.6041538	2017-09-22	ZAPATERIA
-98.9311436	19.4244467	2021-12-22	TIENDA COPPEL
-105.3660571	22.4889037	2017-11-30	TIENDA COPPEL
-99.1393344	19.4495388	2018-02-01	TIENDA ROPA
-103.8223134	20.3661059	2017-12-22	TIENDA COPPEL
-99.1300554	19.4180147	2017-11-17	TIENDA COPPEL
-99.2271408	19.5243654	2017-12-23	TIENDA COPPEL
-108.3246223	26.7101404	2017-12-01	ZAPATERIA + COPPEL DIGITAL
-111.6753339	25.0414989	2017-12-01	TIENDA COPPEL
-115.4363111	32.5853702	2017-12-15	TIENDA COPPEL
-116.5963713	31.8667427	2017-12-02	ZAPATERIA + COPPEL DIGITAL
-107.99763	31.0902521	2017-12-14	TIENDA COPPEL
-106.3372274	31.6133946	2017-12-14	TIENDA COPPEL
-92.1345902	16.2525576	2017-12-15	ZAPATERIA
-100.983129	25.4435343	2017-12-01	TIENDA COPPEL
-99.020703	19.5827239	2017-12-08	TIENDA COPPEL
-97.530127	25.8587478	2017-12-15	ZAPATERIA + COPPEL DIGITAL
-100.3018653	25.7679321	2017-12-22	ZAPATERIA
-104.6670203	24.0251103	2017-10-19	ZAPATERIA
-97.0923748	18.8489172	2018-02-26	ZAPATERIA
-92.898957	15.4356911	2018-08-24	TIENDA COPPEL
-99.2708205	20.1908834	2018-12-14	TIENDA COPPEL
-86.8778199	21.1761136	2017-12-15	ZAPATERIA
-100.2193313	25.7198088	2017-11-30	TIENDA ROPA
-99.1708451	19.4013514	2019-03-11	SUCURSAL BANCARIA
-99.8788427	19.7976832	2019-12-21	BANCOPPEL STAND ALONE
-103.9859879	23.7397683	2018-07-06	TIENDA COPPEL
-100.9823979	25.4427336	2018-02-09	ZAPATERIA
-98.2801065	26.0914635	2018-07-13	TIENDA ROPA
-99.8286911	25.1909219	2019-06-14	ZAPATERIA
-94.4248015	18.1438016	2018-07-26	ZAPATERIA
-100.3030456	25.7737685	2018-05-18	ZAPATERIA
-103.4255212	20.5125038	2018-08-27	TIENDA COPPEL
-106.4832893	31.7383779	2018-06-21	TIENDA COPPEL
-115.4099363	32.6548706	2018-05-21	TIENDA COPPEL
-99.1382204	19.4344666	2018-11-30	TIENDA ROPA
-96.7321405	17.0605434	2019-07-12	ZAPATERIA
-99.2449998	19.5546631	2018-08-24	TIENDA ROPA
-105.248559	19.9375931	2018-08-31	ZAPATERIA + COPPEL DIGITAL
-89.0297874	20.9329609	2018-08-31	TIENDA COPPEL
-99.6387208	19.2857025	2018-04-27	TIENDA ROPA
-100.4342666	20.536599	2018-06-08	ZAPATERIA + COPPEL DIGITAL
-109.7263421	23.1023534	2018-11-30	TIENDA COPPEL
-93.3942402	17.8315091	2018-06-22	ZAPATERIA
-99.5000232	18.3275649	2019-05-03	TIENDA COPPEL
-99.2293394	18.9268136	2020-07-30	TIENDA COPPEL
-98.4677851	18.5991249	2018-10-06	TIENDA COPPEL
-98.3490036	26.05098	2018-08-17	ZAPATERIA
-101.5194834	27.8814986	2018-11-09	TIENDA COPPEL
-100.0751182	24.826329	2018-09-10	TIENDA COPPEL
-100.3189185	25.6776379	2018-12-14	TIENDA ROPA
-104.7781784	24.5262417	2018-10-12	ZAPATERIA
-107.4867178	28.5478034	2018-11-30	TIENDA COPPEL
-99.1727746	19.532159	2018-09-12	TIENDA COPPEL
-99.1193366	19.4969992	2018-08-28	TIENDA COPPEL
-103.5319658	25.5374379	2018-09-21	ZAPATERIA
-108.1413845	29.1941834	2018-12-14	ZAPATERIA
-99.7685657	18.9113681	2020-01-02	TIENDA COPPEL
-99.5356059	19.2759657	2022-01-04	TIENDA COPPEL
-98.2790804	19.0588448	2018-10-05	TIENDA COPPEL
-98.9981979	19.6304109	2019-05-16	TIENDA COPPEL
-86.9075035	21.1773039	2018-10-12	TIENDA ROPA
-94.464125	18.1217733	2019-03-21	ZAPATERIA
-98.4526986	19.7099706	2018-11-13	TIENDA COPPEL
-99.1535483	19.4328926	2018-12-15	ZAPATERIA
-99.0418628	19.2996939	2018-12-15	TIENDA COPPEL
-101.3466624	20.6720168	2018-12-22	ZAPATERIA
-101.0028594	22.1566896	2018-09-28	ZAPATERIA
-97.0780814	18.1388168	2018-12-11	ZAPATERIA
-107.4050486	24.8288136	2018-08-15	TIENDA COPPEL
-92.166083	14.9301405	2018-10-26	ZAPATERIA
-97.4371214	16.0120213	2019-12-20	TIENDA COPPEL
-100.2485383	25.7887341	2018-12-11	ZAPATERIA + COPPEL DIGITAL
-98.7760807	20.0969055	2019-12-12	TIENDA COPPEL
-109.5510974	31.3113308	2018-12-09	ZAPATERIA
-105.0757416	24.8865591	2018-12-14	ZAPATERIA
-98.9785753	19.6994229	2018-11-02	TIENDA ROPA
-98.0438441	19.0423029	2019-05-10	ZAPATERIA
-98.7857256	20.0572715	2019-10-27	TIENDA COPPEL
-99.499342	19.281514	2018-11-09	FASHION MARKET
-99.4390511	19.4204172	2018-10-26	FASHION MARKET
-99.0797326	19.3792932	2018-10-26	FASHION MARKET
-93.1110063	16.7091123	2018-12-14	TIENDA COPPEL
-102.5853199	22.7594785	2019-06-10	TIENDA COPPEL
-103.2052069	20.5067715	2019-11-15	TIENDA COPPEL
-98.8833014	19.3238216	2019-06-14	TIENDA COPPEL
-106.5001279	31.7538219	2019-05-18	TIENDA MUEBLES
-93.2690503	16.2220196	2019-04-12	ZAPATERIA
-100.1517057	20.1873955	2020-10-22	TIENDA COPPEL
-107.3940117	24.8090649	2019-08-22	ZAPATERIA
-87.1128842	20.6709267	2018-12-14	TIENDA ROPA
-99.110347	19.2942682	2018-12-18	TIENDA COPPEL
-105.1745	27.6880729	2019-09-05	ZAPATERIA + COPPEL DIGITAL
-103.8086163	19.203787	2019-07-26	ZAPATERIA + COPPEL DIGITAL
-97.3745832	18.8602356	2020-02-06	ZAPATERIA + COPPEL DIGITAL
-97.3600423	19.8240049	2019-12-13	TIENDA COPPEL
-99.0411308	19.5853998	2019-07-04	ZAPATERIA
-110.3273575	24.0996531	2019-06-21	ZAPATERIA + COPPEL DIGITAL
-97.8058213	19.8182396	2019-10-06	TIENDA COPPEL
-99.1285589	19.4335868	2019-09-06	ZAPATERIA
-96.4670477	15.747849	2019-11-29	TIENDA COPPEL
-100.6149561	20.4495009	2019-12-19	TIENDA COPPEL
-98.9106978	19.6420408	2020-11-13	TIENDA COPPEL
-100.1070348	25.8212774	2019-09-20	ZAPATERIA + COPPEL DIGITAL
-99.2540341	19.3476067	2021-05-27	TIENDA COPPEL
-102.8774385	23.1960244	2019-07-13	TIENDA COPPEL
-98.9406914	22.9970314	2019-12-13	ZAPATERIA + COPPEL DIGITAL
-97.0001223	18.6668459	2020-12-15	ZAPATERIA
-99.1796654	19.6724918	2020-08-14	ZAPATERIA + COPPEL DIGITAL
-101.4125842	26.9496848	2019-04-05	TIENDA COPPEL
-110.223319	23.4495468	2020-11-20	TIENDA ROPA
-99.2487982	19.4901638	2019-11-29	TIENDA COPPEL
-97.5717597	17.6739352	2019-12-18	ZAPATERIA + COPPEL DIGITAL
-96.186705	19.1788072	2019-11-29	TIENDA COPPEL
-108.0745314	25.4566903	2021-11-12	TIENDA COPPEL
-103.2286306	25.5293808	2019-12-20	ZAPATERIA
-115.356387	32.5917316	2019-11-23	TIENDA COPPEL
-102.186665	25.4506059	2019-10-25	TIENDA COPPEL
-114.7981218	32.4499873	2019-12-16	TIENDA COPPEL
-99.0389056	19.6192772	2019-10-18	FASHION MARKET
-99.2174357	19.5799763	2019-10-25	FASHION MARKET
-99.2337001	19.4587054	2019-09-26	FASHION MARKET
-99.1101555	19.3568808	2019-11-07	FASHION MARKET
-98.9311934	19.405003	2020-10-08	FASHION MARKET
-99.2156869	19.6877588	2019-09-20	FASHION MARKET
-111.3456117	26.0113321	2020-01-07	TIENDA COPPEL
-98.1734377	19.0699683	2019-06-01	TIENDA ROPA
-98.7839191	22.0055517	2019-12-20	ZAPATERIA
-99.0768147	19.3123574	2019-10-10	TIENDA ROPA
-107.4418437	24.7883614	2021-10-22	TIENDA COPPEL
-100.1022071	25.7122001	2020-10-16	TIENDA COPPEL
-96.119077	19.1605216	2021-09-10	TIENDA COPPEL
-99.2322353	19.517044	2019-08-24	TIENDA ROPA
-101.8616661	21.0156153	2019-11-14	TIENDA COPPEL
-106.1130713	28.6851693	2019-12-12	ZAPATERIA + COPPEL DIGITAL
-101.418434	20.9473622	2019-12-12	TIENDA COPPEL
-98.0812606	16.3609409	2020-06-22	TIENDA COPPEL
-95.4432953	18.5958862	2020-11-20	TIENDA COPPEL
-95.7424888	18.3716256	2021-02-24	ZAPATERIA
-98.1841791	18.9663328	2021-06-14	TIENDA COPPEL
-97.4501452	20.5488056	2022-03-04	TIENDA COPPEL
-103.4565913	19.7223333	2019-10-31	TIENDA COPPEL
-100.9290703	22.1414881	2019-12-20	TIENDA COPPEL
-99.1557773	19.4070074	2020-04-03	TIENDA COPPEL
-101.4282369	26.7856514	2020-11-20	ZAPATERIA
-98.9573185	19.8710011	2019-12-13	TIENDA COPPEL
-98.8691634	19.329921	2021-12-04	TIENDA COPPEL
-101.6030877	21.0761622	2019-12-19	TIENDA COPPEL
-117.0382471	32.5149469	2021-11-13	TIENDA COPPEL
-100.955755	22.1416439	2019-10-12	TIENDA COPPEL
-98.2765151	19.1044894	2021-03-05	ZAPATERIA + COPPEL DIGITAL
-97.7442794	21.1925684	2021-09-01	TIENDA ROPA
-97.259075	18.3797204	2020-12-03	TIENDA COPPEL
-97.0712513	15.8682108	2019-11-16	COPPEL MOTOS
-97.6761396	20.9093442	2019-12-20	COPPEL MOTOS
-99.0306155	19.5078421	2019-12-20	COPPEL MOTOS
-100.3564596	19.4360101	2020-01-06	COPPEL MOTOS
-97.4657516	20.5438027	2020-11-06	ZAPATERIA + COPPEL DIGITAL
-96.7268523	17.0603702	2022-02-26	ZAPATERIA
-97.4169277	18.4665969	2020-12-18	TIENDA COPPEL
-89.6469611	20.9554636	2021-07-16	TIENDA COPPEL
-97.58733	19.8708591	2021-01-22	TIENDA COPPEL
-103.3565741	25.5368189	2020-10-29	TIENDA COPPEL
-99.0656721	19.4794464	2020-12-16	TIENDA COPPEL
-102.2467734	21.883096	2020-12-04	TIENDA COPPEL
-96.7146157	17.0758488	2020-12-11	ZAPATERIA + COPPEL DIGITAL
-99.0335881	19.4146361	2021-11-26	TIENDA COPPEL
-110.9326341	31.268895	2021-03-26	TIENDA COPPEL
-96.7253164	17.0637447	2021-04-02	ZAPATERIA
-103.0678098	20.6227065	2021-12-10	TIENDA COPPEL
-107.9001799	30.3926463	2020-11-06	TIENDA COPPEL
-110.9789781	29.0585041	2021-03-25	TIENDA COPPEL
-104.079806	20.7670278	2021-03-19	ZAPATERIA
-94.1954816	16.2896941	2021-03-26	TIENDA COPPEL
-77.1945247	41.2033216	2020-10-15	TIENDA ROPA
-105.6112759	23.638604	2020-11-13	TIENDA COPPEL
-100.3167561	25.6799427	2021-12-10	ZAPATERIA
-103.695211	20.5697393	2020-11-13	ZAPATERIA
-103.28566	20.61206	2021-03-12	TIENDA COPPEL
-103.485862	25.5891476	2020-11-20	TIENDA COPPEL
-98.2226513	19.1508564	2021-03-25	TIENDA COPPEL
-93.0150692	18.1697426	2021-10-28	TIENDA COPPEL
-100.3122083	25.8002233	2020-12-11	TIENDA COPPEL
-99.8205151	20.7012036	2021-08-13	TIENDA COPPEL
-97.0602322	20.0628555	2021-10-22	TIENDA COPPEL
-102.2897871	21.9245323	2020-10-09	TIENDA COPPEL
-103.8913781	18.9230385	2020-12-11	TIENDA COPPEL
-98.7553843	18.4999785	2021-12-10	ZAPATERIA
-98.9509953	18.812954	2022-01-21	TIENDA COPPEL
-98.1584384	24.8503066	2021-08-13	TIENDA COPPEL
-102.7092031	20.2917656	2021-06-11	TIENDA COPPEL
-96.1075829	19.0945072	2020-10-22	TIENDA COPPEL
-100.2278394	25.6598767	2021-12-17	TIENDA ROPA
-97.8858276	22.39827	2021-08-26	TIENDA COPPEL
-102.7269907	20.0641012	2020-09-30	COPPEL MOTOS
-110.9893983	29.1434302	2020-12-11	ZAPATERIA + COPPEL DIGITAL
-99.8236533	16.8531086	2022-04-01	TIENDA COPPEL
-99.2723299	19.4104626	2020-12-03	TIENDA COPPEL
-102.5870398	19.2080937	2021-11-25	TIENDA COPPEL
-107.4484864	24.7634173	2020-10-30	TIENDA COPPEL
-102.4319683	19.9544881	2021-05-07	TIENDA COPPEL
-99.2222634	19.3601251	2021-11-12	TIENDA COPPEL
-98.9714623	22.7397491	2020-10-30	COPPEL MOTOS
-98.9397139	18.8436035	2020-11-06	COPPEL MOTOS
-101.9449922	21.3429481	2020-11-13	TIENDA COPPEL
-99.2328344	19.4740328	2021-10-29	ZAPATERIA
-98.1328147	19.0474765	2021-07-30	TIENDA COPPEL
-99.0249533	19.5879133	2021-05-13	TIENDA ROPA
-96.715483	17.0787464	2021-12-18	TIENDA COPPEL
-92.1161048	16.2210508	2021-07-09	TIENDA COPPEL
-98.8819317	19.5502415	2021-06-25	ZAPATERIA
-98.3164637	19.2337142	2021-10-28	ZAPATERIA
-100.3133067	25.6780368	2021-12-17	TIENDA COPPEL
-99.3347987	18.302249	2021-12-17	TIENDA COPPEL
-105.4814239	28.2643097	2021-12-11	TIENDA COPPEL
-101.7180164	21.127169	2021-07-30	TIENDA COPPEL
-89.2859122	20.2058272	2021-10-15	TIENDA COPPEL
-96.7614193	17.1248604	2021-12-18	TIENDA COPPEL
-99.1800012	19.3053282	2021-04-22	TIENDA COPPEL
-100.4924424	25.6880945	2021-03-12	TIENDA COPPEL
-103.4171347	20.6443837	2022-03-31	TIENDA COPPEL
-96.8906453	19.5047257	2021-12-22	TIENDA COPPEL
-103.296614	20.6886384	2021-07-23	TIENDA ROPA
-110.3115921	24.1244111	2021-07-03	TIENDA COPPEL
-101.9978773	19.9160435	2022-03-31	TIENDA COPPEL
-100.2155801	25.726016	2021-06-10	ZAPATERIA
-102.7316237	20.0590654	2021-11-28	TIENDA COPPEL
-97.535858	20.7108219	2022-02-04	TIENDA COPPEL
-107.3440921	24.8037195	2021-11-12	TIENDA COPPEL
-98.8892965	19.2572813	2021-10-15	ZAPATERIA
-103.7179861	19.2516169	2021-12-10	TIENDA COPPEL
-105.2579492	21.0289803	2022-02-25	TIENDA COPPEL
-99.8737857	16.8602655	2021-12-13	TIENDA COPPEL
-99.0945976	19.4391521	2021-09-30	TIENDA COPPEL
-99.6144194	19.1647521	2022-03-25	ZAPATERIA
-99.8721061	18.3669812	2021-10-22	COPPEL MOTOS
-98.432131	22.8283118	2022-02-28	TIENDA COPPEL
-101.6247992	21.0919932	2021-12-18	TIENDA ROPA
-97.861099	22.2331041	2021-10-29	COPPEL MOTOS
-101.4214431	26.9027596	2022-06-24	TIENDA COPPEL
-101.6637308	21.0961036	2022-02-11	TIENDA COPPEL
-100.718241	20.025105	2021-11-27	COPPEL MOTOS
-91.9934618	17.5114885	2021-10-29	COPPEL MOTOS
-106.3967451	31.6264612	2022-01-13	TIENDA COPPEL
-99.2123075	19.2795067	2021-12-22	TIENDA COPPEL
-109.0044226	25.7820458	2021-10-29	FASHION MARKET
-100.3557983	20.6310423	2021-12-16	TIENDA COPPEL
-99.1935599	20.2433596	2021-11-19	COPPEL MOTOS
-99.2199803	20.4783233	2021-12-24	COPPEL MOTOS
-89.6454855	21.0334039	2021-12-17	ZAPATERIA
-99.146999	19.431252	2021-12-17	COPPEL MOTOS
-97.3938498	18.461039	2022-06-03	COPPEL MOTOS
-95.0189548	16.4350091	2021-11-19	COPPEL MOTOS
-102.7645075	20.3510029	2021-11-26	COPPEL MOTOS
-96.3518043	18.4506328	2021-12-23	COPPEL MOTOS
-86.8242968	21.1470347	2021-12-17	FASHION MARKET
-98.8914372	19.3145656	2021-12-17	TIENDA COPPEL
-96.1294575	15.7636614	2021-12-06	COPPEL MOTOS
-90.7246063	19.35572	2021-12-23	COPPEL MOTOS
-106.4247789	23.9406263	2021-12-20	ZAPATERIA
-99.1770584	18.6164142	2021-10-25	COPPEL MOTOS
-93.7612856	16.0869461	2022-01-20	COPPEL MOTOS
-97.8650177	22.2487944	2021-11-25	TIENDA ROPA
-100.3165056	25.7344242	2021-12-15	TIENDA ROPA
-99.1247137	19.6319022	2021-12-10	TIENDA COPPEL
-102.0194236	19.4361375	2022-01-27	TIENDA COPPEL
-99.1429825	19.5178344	2022-03-18	TIENDA COPPEL
-99.1707947	19.3612917	2021-12-23	TIENDA COPPEL
-89.629881	20.9155531	2021-11-30	TIENDA ROPA
-95.2123211	18.4456586	2021-12-28	COPPEL MOTOS
-102.0244915	20.3436181	2021-12-17	COPPEL MOTOS
-99.1305476	19.4354663	2022-07-29	COPPEL MOTOS
-91.9736805	17.5075888	2021-12-23	ZAPATERIA + COPPEL DIGITAL
-99.4584226	19.1741448	2022-06-11	COPPEL MOTOS
